"","RAB.mean","GAD.mean","GAD.Total.Adj","CRA.mean","FOC.mean","IUS.mean","MAAS.mean","RiskPerception","FinancialSatisfaction","age","sex","edu","Country"
"1117",4,1.28571428571429,2,3.16666666666667,2.33333333333333,4.66666666666667,4.8,9,55,20,1,1,"Turkey"
"1118",2.66666666666667,2.71428571428571,12,3.66666666666667,3.66666666666667,3,4.6,75,40,23,2,3,"Turkey"
"1119",3.5,2.71428571428571,12,2.66666666666667,3.5,4.33333333333333,3.4,65,20,36,2,3,"Turkey"
"1120",3.66666666666667,1.57142857142857,4,2.16666666666667,3,2.66666666666667,2.8,60,12,36,2,3,"Turkey"
"1121",3.5,1.28571428571429,2,2.66666666666667,3.5,2.66666666666667,3.2,80,33,35,2,3,"Turkey"
"1122",3.5,2.57142857142857,11,2.16666666666667,2.16666666666667,4.66666666666667,2.6,49.8004646360351,18,21,1,1,"Turkey"
"1123",3.16666666666667,2.85714285714286,13,3,3.16666666666667,4.33333333333333,3,50,40,27,1,3,"Turkey"
"1124",4,3.28571428571429,16,3.83333333333333,4.33333333333333,4.33333333333333,5.2,10,0,22,1,1,"Turkey"
"1125",4,2.42857142857143,10,2,4.16666666666667,2.66666666666667,3,80,0,26,2,3,"Turkey"
"1126",4,1.28571428571429,2,2.33333333333333,3.5,2.66666666666667,4,63,1,34,2,3,"Turkey"
"1127",3.83333333333333,2,7,3,3.5,4.33333333333333,4.2,30,35,28,1,3,"Turkey"
"1128",3.83333333333333,2.42857142857143,10,4,3.5,4,3.8,76,35,24,1,3,"Turkey"
"1129",3.66666666666667,3.14285714285714,15,3.83333333333333,3.33333333333333,4.66666666666667,3,50,40,26,1,3,"Turkey"
"1130",3.33333333333333,1.42857142857143,3,2.5,3.33333333333333,3.33333333333333,4.8,100,50,27,2,3,"Turkey"
"1131",3,1.71428571428571,5,3,3.16666666666667,3,3.8,50,20,36,2,1,"Turkey"
"1132",3.83333333333333,2.71428571428571,12,2.83333333333333,2,5,2.6,35,13,33,2,3,"Turkey"
"1133",3.83333333333333,2.28571428571429,9,2.33333333333333,3.66666666666667,5,2.6,50,42,52,2,3,"Turkey"
"1134",1.66666666666667,2.14285714285714,8,1.33333333333333,1.16666666666667,2.33333333333333,4.6,50,0,24,1,3,"Turkey"
"1135",3.83333333333333,1.28571428571429,2,3.33333333333333,3,3,5,35,20,26,1,3,"Turkey"
"1136",3.16666666666667,1.42857142857143,3,2.33333333333333,3.83333333333333,1.66666666666667,3,20,1,20,2,1,"Turkey"
"1137",3.66666666666667,1.85714285714286,6,2.5,3.5,3.33333333333333,4.2,18,40,58,2,3,"Turkey"
"1138",4,1.57142857142857,4,2.33333333333333,3.5,3.33333333333333,3.2,60,70,21,1,1,"Turkey"
"1139",3.83333333333333,1.42857142857143,3,3.5,3,3,4,50,49,35,3,3,"Turkey"
"1140",3.66666666666667,1.28571428571429,2,3,3.83333333333333,3.33333333333333,3,65,90,23,1,1,"Turkey"
"1141",3.83333333333333,2.71428571428571,12,4,3.33333333333333,5,2.4,25,70,20,1,1,"Turkey"
"1142",3.83333333333333,2.85714285714286,13,2.66666666666667,3.5,3.66666666666667,3.8,20,30,19,1,1,"Turkey"
"1143",3,3.14285714285714,15,3.33333333333333,2.5,5,2.4,50,0,28,1,2,"Turkey"
"1144",3.83333333333333,1.42857142857143,3,2.66666666666667,3.16666666666667,2,4.6,66,80,46,1,3,"Turkey"
"1145",4,1.85714285714286,6,2.66666666666667,4.66666666666667,2.66666666666667,2,80,0,26,1,3,"Turkey"
"1146",3.66666666666667,1.71428571428571,5,2.83333333333333,3.33333333333333,3.66666666666667,3,70,45,51,1,3,"Turkey"
"1147",1.5,2.57142857142857,11,2.5,3.5,4.33333333333333,4,30,30,19,1,1,"Turkey"
"1148",2.5,1.85714285714286,6,2.66666666666667,2.83333333333333,3,2.8,30,80,23,1,1,"Turkey"
"1149",4,4,21,3.33333333333333,2.66666666666667,4.33333333333333,2.6,25,40,22,1,1,"Turkey"
"1150",2.5,2,7,3,3.66666666666667,3,4,25,57,23,2,3,"Turkey"
"1151",3.66666666666667,2,7,2.83333333333333,3.16666666666667,3.66666666666667,4.4,70,50,40,1,1,"Turkey"
"1152",1.33333333333333,2,7,2.83333333333333,3.5,4.33333333333333,3,50,85,35,1,3,"Turkey"
"1153",3.83333333333333,2.42857142857143,10,2.5,3.33333333333333,2.66666666666667,3.4,60,75,19,1,1,"Turkey"
"1154",4,3.57142857142857,18,4,3.66666666666667,4.66666666666667,2.2,20,30,24,1,3,"Turkey"
"1155",3,2.14285714285714,8,1.66666666666667,2.83333333333333,3.66666666666667,2.8,15,1,37,2,1,"Turkey"
"1156",2.66666666666667,2.57142857142857,11,2.33333333333333,3.66666666666667,4.33333333333333,3.8,14,80,26,2,3,"Turkey"
"1157",3.16666666666667,2.57142857142857,11,2.66666666666667,2.33333333333333,2,4.2,51,0,31,2,1,"Turkey"
"1158",4,2.28571428571429,9,3.83333333333333,3.83333333333333,3,3,94,24,21,1,1,"Turkey"
"1159",4,2.85714285714286,13,2.33333333333333,3.66666666666667,3.33333333333333,2.4,1,30,41,2,3,"Turkey"
"1160",3.83333333333333,3.42857142857143,17,3.16666666666667,3.83333333333333,5,4.2,80,70,29,1,2,"Turkey"
"1161",4,2,7,2.66666666666667,3.83333333333333,2.33333333333333,4.6,0,75,63,1,1,"Turkey"
"1162",3.83333333333333,2.28571428571429,9,2.5,3,4,3,0,0,23,2,3,"Turkey"
"1163",4,1.57142857142857,4,3.66666666666667,4.16666666666667,3.66666666666667,4.4,50,60,27,2,2,"Turkey"
"1164",3.66666666666667,2,7,2.83333333333333,3.5,2.33333333333333,4.4,90,60,20,1,1,"Turkey"
"1165",3.83333333333333,1.28571428571429,2,1.66666666666667,3.5,2.33333333333333,4.8,50,61,42,1,2,"Turkey"
"1166",3.66666666666667,1,0,2.33333333333333,4,3.66666666666667,2,100,80,45,2,2,"Turkey"
"1167",2.16666666666667,3.14285714285714,15,2.66666666666667,3.83333333333333,3.66666666666667,1.8,20,0,46,1,3,"Turkey"
"1168",3,2,7,1.66666666666667,3.16666666666667,4.33333333333333,4.6,27,100,22,2,3,"Turkey"
"1169",3.16666666666667,2.57142857142857,11,4,4,4.66666666666667,2.8,90,30,28,1,3,"Turkey"
"1170",4,1.57142857142857,4,2.66666666666667,3.16666666666667,4,3,5,85,21,1,1,"Turkey"
"1171",3.33333333333333,2,7,1.66666666666667,3.33333333333333,2,3.2,100,49,25,2,3,"Turkey"
"1172",2.66666666666667,1,0,2,3.5,3,6,50,30,52,1,3,"Turkey"
"1173",3.5,2.42857142857143,10,3,3.66666666666667,3.33333333333333,2.8,74,44,18,2,1,"Turkey"
"1174",3.66666666666667,1.71428571428571,5,3.33333333333333,3,4,3.2,58,50,24,1,3,"Turkey"
"1175",3.33333333333333,3.57142857142857,18,4,3.83333333333333,5,2.8,50,50,21,1,1,"Turkey"
"1176",3.66666666666667,1.71428571428571,5,2.33333333333333,2.83333333333333,3.66666666666667,4.6,40,40,20,2,1,"Turkey"
"1177",4,3,14,3,4.5,4.66666666666667,4.8,50,80,32,1,3,"Turkey"
"1178",3.16666666666667,3,14,3,3,4.33333333333333,2.6,30,65,34,2,3,"Turkey"
"1179",3.66666666666667,1.71428571428571,5,3.16666666666667,3.16666666666667,3,3.4,25,87,41,1,3,"Turkey"
"1180",4,3.14285714285714,15,3.16666666666667,3.5,5,2.2,69,63,19,1,1,"Turkey"
"1181",3.5,2,7,4,2.5,5,3.4,100,0,27,1,3,"Turkey"
"1182",3.83333333333333,1,0,3,4.66666666666667,1.33333333333333,3.6,50,40,29,2,2,"Turkey"
"1183",3.5,2.85714285714286,13,4,2.83333333333333,4.66666666666667,3.8,50,85,19,1,1,"Turkey"
"1184",4,2.14285714285714,8,4,4,2.66666666666667,3.6,20,100,22,1,3,"Turkey"
"1185",3,3.28571428571429,16,2.83333333333333,4.33333333333333,3,3.4,50,10,21,2,3,"Turkey"
"1186",1.83333333333333,2.85714285714286,13,2.33333333333333,3.33333333333333,3.33333333333333,4.8,10,80,23,1,1,"Turkey"
"1187",3.83333333333333,3.28571428571429,16,3.83333333333333,2.5,4.33333333333333,2.6,85,40,20,1,1,"Turkey"
"1188",2.83333333333333,2.28571428571429,9,3.66666666666667,2.66666666666667,3.33333333333333,3.4,61,13,22,1,1,"Turkey"
"1189",3.33333333333333,1.57142857142857,4,2.33333333333333,2.66666666666667,5,2.2,40,50,33,2,3,"Turkey"
"1190",3.83333333333333,2.14285714285714,8,3,3.66666666666667,2.33333333333333,4.6,50,70,23,1,3,"Turkey"
"1191",3.5,1.71428571428571,5,2.33333333333333,3,2.66666666666667,4,40,70,21,1,1,"Turkey"
"1192",3.83333333333333,1.14285714285714,1,2.5,2.66666666666667,2.33333333333333,4.8,91,50,28,1,3,"Turkey"
"1193",3.16666666666667,2.85714285714286,13,3.16666666666667,3.66666666666667,4.33333333333333,2.4,90,50,39,1,2,"Turkey"
"1194",2.33333333333333,1,0,3,3.16666666666667,2.66666666666667,4.4,61,10,25,2,3,"Turkey"
"1195",3.66666666666667,2.14285714285714,8,3.33333333333333,2.83333333333333,4,2.4,30,2,35,2,3,"Turkey"
"1196",3.33333333333333,1.71428571428571,5,3.16666666666667,4,3.33333333333333,3.2,75,50,30,1,3,"Turkey"
"1197",4,1.85714285714286,6,3.66666666666667,4,2,4.4,51,50,36,1,2,"Turkey"
"1198",3.83333333333333,1.57142857142857,4,3,4,4.66666666666667,3,25,10,29,1,3,"Turkey"
"1199",2.66666666666667,2,7,3.33333333333333,4.33333333333333,5,3.2,16,62,22,1,1,"Turkey"
"1200",3.83333333333333,1.28571428571429,2,1.83333333333333,2.33333333333333,1.66666666666667,4.2,13,38,23,1,1,"Turkey"
"1201",3.5,1.71428571428571,5,3.83333333333333,4.5,3.66666666666667,4.4,50,50,22,1,3,"Turkey"
"1202",3.16666666666667,1.42857142857143,3,3,3.33333333333333,3,3.4,90,70,22,2,1,"Turkey"
"1203",3.66666666666667,2,7,2.33333333333333,3.66666666666667,4.33333333333333,2.8,20,90,30,1,3,"Turkey"
"1204",4,2.57142857142857,11,2.83333333333333,3,4,3,24,70,38,2,3,"Turkey"
"1205",3.83333333333333,2.57142857142857,11,2.83333333333333,4,3.33333333333333,3,45,60,25,2,3,"Turkey"
"1206",3.66666666666667,3.85714285714286,20,3.66666666666667,3.83333333333333,3.33333333333333,3.6,25,20,23,1,3,"Turkey"
"1207",3.33333333333333,1.42857142857143,3,3,3.33333333333333,3.66666666666667,4.2,13,40,20,2,1,"Turkey"
"1208",3.16666666666667,1.28571428571429,2,1.5,4,2.66666666666667,4.6,30,100,18,2,1,"Turkey"
"1209",2.83333333333333,1.28571428571429,2,2.5,3.33333333333333,2.33333333333333,4.4,25,85,22,2,1,"Turkey"
"1210",3.66666666666667,1.85714285714286,6,2.33333333333333,2.66666666666667,4,2.2,40,60,27,2,2,"Turkey"
"1211",3.16666666666667,2.71428571428571,12,3.66666666666667,3.5,4,3.8,40,50,40,1,3,"Turkey"
"1212",2.66666666666667,1,0,1.5,3.33333333333333,2,3.2,49.8004646360351,50,56,2,3,"Turkey"
"1213",4,2.42857142857143,10,4,2.33333333333333,4.33333333333333,2.8,50,0,25,1,3,"Turkey"
"1214",3.33333333333333,3.42857142857143,17,3.33333333333333,4.33333333333333,4.66666666666667,3.2,5,0,24,1,3,"Turkey"
"1215",2.66666666666667,3.42857142857143,17,3,3.66666666666667,4.66666666666667,3.2,20,20,19,1,1,"Turkey"
"1216",3,3.57142857142857,18,3.16666666666667,3,3.66666666666667,3.2,50,0,24,1,1,"Turkey"
"1217",3.66666666666667,1.14285714285714,1,1.5,3,2,4.6,20,70,45,2,2,"Turkey"
"1218",4,3.57142857142857,18,3.5,3.83333333333333,4,2.4,50,20,28,1,3,"Turkey"
"1219",3,2.57142857142857,11,3.33333333333333,3.5,3.33333333333333,3.8,45,70,21,2,1,"Turkey"
"1220",4,2.42857142857143,10,3.66666666666667,4,3,1.8,32,7,24,1,3,"Turkey"
"1221",3.16666666666667,2,7,3,3.33333333333333,4.33333333333333,2.8,60,50,29,1,3,"Turkey"
"1222",3,2.71428571428571,12,3.5,3.5,3.66666666666667,3.2,49,20,27,1,2,"Turkey"
"1223",4,1.85714285714286,6,3,3.66666666666667,3.33333333333333,4.6,75,50,49,1,1,"Turkey"
"1224",3.66666666666667,2.14285714285714,8,3.16666666666667,4.16666666666667,4.66666666666667,2.4,30,5,23,2,3,"Turkey"
"1225",4,2.57142857142857,11,3.83333333333333,1,5,3,5,90,35,2,1,"Turkey"
"1226",3,2.85714285714286,13,3.16666666666667,3.33333333333333,4.66666666666667,2.4,50,51,24,1,3,"Turkey"
"1227",4,1.85714285714286,6,3.66666666666667,3.66666666666667,3.33333333333333,3,50,45,23,1,1,"Turkey"
"1228",3.33333333333333,3.28571428571429,16,3,2.83333333333333,4.66666666666667,2.8,39,0,24,2,1,"Turkey"
"1229",3.83333333333333,1.14285714285714,1,1.83333333333333,2.83333333333333,2.66666666666667,4,25,50,47,2,2,"Turkey"
"1230",3.16666666666667,1.85714285714286,6,3,3.33333333333333,4,3.4,45,30,19,2,1,"Turkey"
"1231",3.5,2,7,3.33333333333333,2.5,3.66666666666667,4,50,50,41,1,3,"Turkey"
"1232",3.83333333333333,2.42857142857143,10,4,2.33333333333333,3.33333333333333,4,100,0,31,1,3,"Turkey"
"1233",3.5,1.42857142857143,3,2.5,3.16666666666667,3,5,75,80,36,2,3,"Turkey"
"1234",4,3,14,4,3.83333333333333,4.66666666666667,2.2,64,0,21,1,1,"Turkey"
"1235",2,2.28571428571429,9,3.33333333333333,2.83333333333333,4,3,30,50,32,1,1,"Turkey"
"1236",3,2.28571428571429,9,3.16666666666667,3,4,3,40,80,25,1,3,"Turkey"
"1237",2.66666666666667,2,7,2.33333333333333,2.16666666666667,4,3.6,60,0,48,2,3,"Turkey"
"1238",4,2.28571428571429,9,3.83333333333333,3.66666666666667,4,3.2,60,50,36,1,2,"Turkey"
"1239",3.83333333333333,1.71428571428571,5,2.66666666666667,3.5,4.66666666666667,3.8,61,46,30,2,2,"Turkey"
"1240",2.5,2.85714285714286,13,3.33333333333333,3.83333333333333,4.33333333333333,3.4,50,75,19,1,1,"Turkey"
"1241",4,2.14285714285714,8,2.66666666666667,4,4,4.4,80,80,40,1,2,"Turkey"
"1242",3.33333333333333,1.71428571428571,5,2.66666666666667,3.33333333333333,3.33333333333333,4.2,49,30,49,2,3,"Turkey"
"1243",4,3.14285714285714,15,2.83333333333333,2.5,3.66666666666667,2.4,20,50,46,1,3,"Turkey"
"1244",3.66666666666667,2.71428571428571,12,3.5,4,4,2.2,40,35,21,1,1,"Turkey"
"1245",4,2.28571428571429,9,3.83333333333333,3.33333333333333,4,3.2,39,50,21,1,3,"Turkey"
"1246",3.33333333333333,1.42857142857143,3,3,3.5,3,2.6,50,60,29,1,3,"Turkey"
"1247",3.5,3.57142857142857,18,2.66666666666667,2,5,1,50,67,22,1,1,"Turkey"
"1248",4,3.28571428571429,16,3.66666666666667,2.33333333333333,5,2.6,43,77,18,1,1,"Turkey"
"1249",2.5,1.28571428571429,2,1.83333333333333,3.33333333333333,3.33333333333333,3.4,67,55,21,2,1,"Turkey"
"1250",3.5,2.28571428571429,9,2.83333333333333,2.66666666666667,3.33333333333333,3.8,90,76,59,2,2,"Turkey"
"1251",3.66666666666667,3.14285714285714,15,3.66666666666667,3,4.33333333333333,2.6,100,30,32,2,3,"Turkey"
"1252",3,1.85714285714286,6,2.5,2.33333333333333,2.66666666666667,3.8,0,73,34,1,3,"Turkey"
"1253",4,2.28571428571429,9,3.5,3.5,4,3.2,80,1,19,1,1,"Turkey"
"1254",3.5,2.28571428571429,9,2.33333333333333,2.83333333333333,3.66666666666667,2.8,67,88,36,1,3,"Turkey"
"1255",3.83333333333333,1.71428571428571,5,2.16666666666667,3.16666666666667,2.66666666666667,4,5,95,60,1,3,"Turkey"
"1256",2.83333333333333,2.28571428571429,9,3.5,3.33333333333333,4,2.6,0,80,22,1,1,"Turkey"
"1257",3.66666666666667,2.42857142857143,10,1.5,3,4.33333333333333,4.4,49.8004646360351,20,22,2,1,"Turkey"
"1258",3.66666666666667,1.42857142857143,3,1.66666666666667,2.16666666666667,2.33333333333333,4.6,51,62,35,2,3,"Turkey"
"1259",3.83333333333333,2.28571428571429,9,2.5,3.33333333333333,3.66666666666667,3.4,30,50,24,1,3,"Turkey"
"1260",4,1.71428571428571,5,2.5,3.66666666666667,4.66666666666667,3,20,50,39,1,3,"Turkey"
"1261",3.5,1.28571428571429,2,1.33333333333333,3,1.33333333333333,4.6,50,100,25,1,3,"Turkey"
"1262",3.16666666666667,3.57142857142857,18,3,4.33333333333333,5,1.4,15,0,23,1,1,"Turkey"
"1263",3.5,1.57142857142857,4,2.16666666666667,2.83333333333333,3,3.4,43,6,36,2,1,"Turkey"
"1264",4,3.28571428571429,16,4,2.5,5,2.6,55,0,22,2,3,"Turkey"
"1265",3.33333333333333,2,7,2.83333333333333,3.5,5,3.8,15,50,18,2,1,"Turkey"
"1266",4,1.42857142857143,3,1.66666666666667,4.33333333333333,3,4.6,50,85,39,2,3,"Turkey"
"1267",2.83333333333333,1.42857142857143,3,1.66666666666667,3.66666666666667,1.66666666666667,3.8,10,60,18,2,1,"Turkey"
"1268",3.66666666666667,4,21,3.83333333333333,3.5,4.33333333333333,2.6,80,15,23,1,1,"Turkey"
"1269",3.5,2.14285714285714,8,3.5,4,4,2.6,80,30,25,2,3,"Turkey"
"1270",2.5,1.71428571428571,5,3.83333333333333,4.16666666666667,5,3,50,25,35,1,2,"Turkey"
"1271",3.5,3,14,3.16666666666667,3.33333333333333,3.66666666666667,3.4,50,40,36,1,3,"Turkey"
"1272",3.5,3.71428571428571,19,3.83333333333333,3.33333333333333,5,3,75,45,21,1,1,"Turkey"
"1273",1.33333333333333,3,14,3.33333333333333,4.16666666666667,4.66666666666667,2.8,40,50,20,2,1,"Turkey"
"1274",2.66666666666667,2.57142857142857,11,3.16666666666667,3.5,4.33333333333333,3.4,39,60,21,1,1,"Turkey"
"1275",3.5,3.85714285714286,20,2.5,3.16666666666667,4.33333333333333,3.4,35,60,22,1,1,"Turkey"
"1276",3.33333333333333,2,7,3.66666666666667,2.66666666666667,2.66666666666667,4.4,0,0,20,1,1,"Turkey"
"1277",4,2.71428571428571,12,2.83333333333333,2.66666666666667,4,2.6,49.8004646360351,21,24,1,1,"Turkey"
"1278",4,2.28571428571429,9,3,3.5,3.66666666666667,3.8,60,35,21,2,1,"Turkey"
"1279",4,3,14,3.66666666666667,2.33333333333333,4,3,50,33,22,1,1,"Turkey"
"1280",3.83333333333333,2.42857142857143,10,3.66666666666667,2.83333333333333,4,4.4,15,40,28,2,3,"Turkey"
"1281",3.66666666666667,1,0,2.33333333333333,4.16666666666667,4.66666666666667,3,29,93,22,2,1,"Turkey"
"1282",3.66666666666667,3.14285714285714,15,3.83333333333333,4,4.33333333333333,3.6,85,0,26,1,3,"Turkey"
"1283",4,1.28571428571429,2,2,4,1.33333333333333,4.6,60,75,18,2,1,"Turkey"
"1284",3.5,3.14285714285714,15,3,2.16666666666667,2.33333333333333,2.6,91,2,27,1,3,"Turkey"
"1285",2.66666666666667,2.14285714285714,8,3.16666666666667,3.16666666666667,4.66666666666667,3.8,88,28,22,1,1,"Turkey"
"1286",3.83333333333333,2.57142857142857,11,2.16666666666667,2.66666666666667,4.66666666666667,4.6,94,60,24,2,3,"Turkey"
"1287",2.33333333333333,1.42857142857143,3,1.66666666666667,3.5,5,4,16,38,21,2,1,"Turkey"
"1288",3.5,2.14285714285714,8,2.16666666666667,2.33333333333333,4,3.6,15,62,23,2,1,"Turkey"
"1289",4,3.71428571428571,19,3.66666666666667,3.16666666666667,5,2.8,53,84,23,1,3,"Turkey"
"1290",3.5,2.14285714285714,8,2.66666666666667,2.66666666666667,4,3,60,25,18,1,1,"Turkey"
"1291",4,1.85714285714286,6,1.5,2.5,3,3.2,50,99,26,2,3,"Turkey"
"1292",3,1.57142857142857,4,3,3.33333333333333,2,4.2,70,100,23,2,3,"Turkey"
"1293",3.33333333333333,2.57142857142857,11,2.83333333333333,2.83333333333333,4,3.2,50,40,21,2,1,"Turkey"
"1294",4,1,0,2.83333333333333,3.16666666666667,2,4.4,60,20,22,2,1,"Turkey"
"1295",3.5,1.14285714285714,1,2.66666666666667,3.33333333333333,2.66666666666667,4.6,0,25,27,2,2,"Turkey"
"1296",3.66666666666667,2.71428571428571,12,2.16666666666667,2.5,3.66666666666667,3,20,0,25,2,3,"Turkey"
"1297",3.16666666666667,2.28571428571429,9,2.66666666666667,3.83333333333333,4.33333333333333,3.4,40,40,23,1,1,"Turkey"
"1298",4,2,7,3.66666666666667,4,4.33333333333333,3.2,10,50,44,1,3,"Turkey"
"1299",3,1.71428571428571,5,3.16666666666667,2.33333333333333,1.33333333333333,4.4,66,10,49,2,1,"Turkey"
"1300",3.83333333333333,1.57142857142857,4,2.83333333333333,3.5,3.33333333333333,3.2,20,60,24,1,3,"Turkey"
"1301",4,1.85714285714286,6,2.5,3.5,2.33333333333333,4.8,1,40,31,2,3,"Turkey"
"1302",3.33333333333333,3.42857142857143,17,4,3.66666666666667,4.33333333333333,3.8,61,4,25,2,3,"Turkey"
"1303",4,2,7,2.83333333333333,2.66666666666667,2.66666666666667,3.4,18,74,33,1,2,"Turkey"
"1304",3.16666666666667,1.71428571428571,5,2.66666666666667,4,3.66666666666667,3,10,40,23,2,1,"Turkey"
"1305",3,2.28571428571429,9,2.66666666666667,3.83333333333333,3.66666666666667,4,65,30,24,2,1,"Turkey"
"1306",3.33333333333333,1.42857142857143,3,3.16666666666667,3.33333333333333,4.33333333333333,2.6,0,39,21,1,1,"Turkey"
"1307",4,1.85714285714286,6,2.5,4,2,5.4,99,0,34,2,1,"Turkey"
"1308",2.66666666666667,1.57142857142857,4,3.16666666666667,3.5,2,4.8,50,84,30,1,3,"Turkey"
"1309",3.16666666666667,1.14285714285714,1,2.33333333333333,3.33333333333333,3.66666666666667,3.4,31,13,23,2,3,"Turkey"
"1310",3.5,3.57142857142857,18,3.66666666666667,3.66666666666667,4,2.8,90,50,22,1,3,"Turkey"
"1311",3.83333333333333,1.85714285714286,6,2.83333333333333,3.16666666666667,3,3.4,80,50,51,1,3,"Turkey"
"1312",3.33333333333333,2.14285714285714,8,3.16666666666667,2.83333333333333,4.33333333333333,3.8,45,40,20,2,1,"Turkey"
"1313",4,2,7,3.16666666666667,3.5,2.66666666666667,3,65,36,23,2,1,"Turkey"
"1314",3.83333333333333,1.85714285714286,6,3.33333333333333,3.33333333333333,4.66666666666667,4.4,76,50,54,1,3,"Turkey"
"1315",3.5,1.71428571428571,5,2.5,2.33333333333333,3.66666666666667,3.4,60,50,32,2,3,"Turkey"
"1316",2.5,3.14285714285714,15,3.33333333333333,2.83333333333333,4.33333333333333,1.4,95,0,23,1,3,"Turkey"
"1317",4,3.57142857142857,18,3.83333333333333,4.5,4.33333333333333,3,84,76,20,1,1,"Turkey"
"1318",4,3.14285714285714,15,4,4.83333333333333,4.66666666666667,2.6,60,50,24,1,3,"Turkey"
"1319",4,2.71428571428571,12,2,3.66666666666667,4.33333333333333,2.8,50,0,24,1,3,"Turkey"
"1320",3.33333333333333,1.71428571428571,5,3,3,2,3.8,60,25,25,1,1,"Turkey"
"1321",4,1.28571428571429,2,2.16666666666667,3.33333333333333,2.66666666666667,4.4,10,10,35,2,3,"Turkey"
"1322",4,1.85714285714286,6,2.33333333333333,4.5,3.33333333333333,3,50,87,40,1,3,"Turkey"
"1323",3.83333333333333,1.85714285714286,6,2.5,4,2.66666666666667,3.6,40,9,36,2,3,"Turkey"
"1324",4,1.71428571428571,5,3.66666666666667,2.5,3.66666666666667,4.8,80,0,37,1,3,"Turkey"
"1325",3.83333333333333,2,7,3,3.66666666666667,4.33333333333333,2.2,90,5,24,1,3,"Turkey"
"1326",3,2.42857142857143,10,2,5,4.66666666666667,3.2,91,26,21,2,1,"Turkey"
"1327",3.83333333333333,1.57142857142857,4,2.83333333333333,4.16666666666667,3,3.6,50,50,22,2,1,"Turkey"
"1328",3.5,1.57142857142857,4,4,3.16666666666667,3.66666666666667,3.2,50,10,38,2,1,"Turkey"
"1329",4,1.57142857142857,4,2.5,3.5,3.66666666666667,3.4,50,90,38,1,3,"Turkey"
"1330",4,2.14285714285714,8,2.66666666666667,3.66666666666667,3.66666666666667,2.2,44,24,62,1,3,"Turkey"
"1331",4,2.57142857142857,11,3.5,4.16666666666667,4.66666666666667,3.6,36,0,27,1,2,"Turkey"
"1332",4,2.28571428571429,9,3.5,3.83333333333333,4.33333333333333,3.4,38,51,39,1,3,"Turkey"
"1333",3.66666666666667,2.14285714285714,8,3,3,2.66666666666667,3.2,25,35,58,2,3,"Turkey"
"1334",3.83333333333333,3,14,3.33333333333333,3.5,4.33333333333333,4.2,50,0,29,1,3,"Turkey"
"1335",3.5,2,7,1.83333333333333,2.66666666666667,4.66666666666667,2.8,18,66,21,2,3,"Turkey"
"1336",1.5,1.85714285714286,6,2,4.16666666666667,4,3.6,9,70,39,2,3,"Turkey"
"1337",4,2.28571428571429,9,2.16666666666667,3.83333333333333,3.66666666666667,2.8,40,3,56,1,3,"Turkey"
"1338",2.33333333333333,2.42857142857143,10,3.5,4.5,4,3.2,60,32,26,1,3,"Turkey"
"1339",4,3,14,3.83333333333333,4,4.33333333333333,3,15,65,32,2,2,"Turkey"
"1340",4,2.28571428571429,9,2.66666666666667,4,5,3.2,30,70,25,1,3,"Turkey"
"1341",2.83333333333333,3.14285714285714,15,4,4.5,3.66666666666667,3.6,80,70,25,1,1,"Turkey"
"1342",2.66666666666667,3.71428571428571,19,3.33333333333333,4,5,2.2,25,49,20,1,1,"Turkey"
"1343",3.83333333333333,2.42857142857143,10,3.66666666666667,2.66666666666667,4,3.6,40,80,20,1,3,"Turkey"
"1344",2.33333333333333,2.14285714285714,8,2.66666666666667,3.33333333333333,2.66666666666667,5,5,75,32,1,3,"Turkey"
